Date,Product ID,Product Name,Category,Unit,Movement Type,Quantity,Stock Level,Reorder Point,Max Stock,Supplier,Alert
2024-02-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,32,5,50,,Normal
2024-02-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,30,5,50,,Normal
2024-02-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,28,5,50,,Normal
2024-02-13,P004,Pompe Industrielle,Équipement,Unité,Entrée,2,30,5,50,Atlas Équipements,Normal
2024-02-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,26,5,50,,Normal
2024-02-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,22,5,50,,Normal
2024-02-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,21,5,50,,Normal
2024-02-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,20,5,50,,Normal
2024-02-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,16,5,50,,Normal
2024-02-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,12,5,50,,Normal
2024-02-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,8,5,50,,Normal
2024-02-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,5,5,50,,Normal
2024-02-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,2,5,50,,Rupture
2024-02-22,P004,Pompe Industrielle,Équipement,Unité,Entrée,2,4,5,50,IndustroPro,Rupture
2024-02-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,1,5,50,,Rupture
2024-02-23,P004,Pompe Industrielle,Équipement,Unité,Entrée,15,16,5,50,ChimTech Maroc,Normal
2024-02-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,16,5,50,,Normal
2024-02-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,12,5,50,,Normal
2024-02-25,P004,Pompe Industrielle,Équipement,Unité,Entrée,4,16,5,50,OCP Logistique,Normal
2024-02-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,13,5,50,,Normal
2024-02-26,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,16,5,50,IndustroPro,Normal
2024-02-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,13,5,50,,Normal
2024-02-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,11,5,50,,Normal
2024-02-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,10,5,50,,Normal
2024-02-29,P004,Pompe Industrielle,Équipement,Unité,Entrée,15,25,5,50,Atlas Équipements,Normal
2024-02-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,23,5,50,,Normal
2024-03-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,23,5,50,,Normal
2024-03-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,23,5,50,,Normal
2024-03-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,19,5,50,,Normal
2024-03-04,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,30,5,50,ChimTech Maroc,Normal
2024-03-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,30,5,50,,Normal
2024-03-05,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,42,5,50,OCP Logistique,Normal
2024-03-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,38,5,50,,Normal
2024-03-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,34,5,50,,Normal
2024-03-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,30,5,50,,Normal
2024-03-08,P004,Pompe Industrielle,Équipement,Unité,Entrée,9,39,5,50,OCP Logistique,Normal
2024-03-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,39,5,50,,Normal
2024-03-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,37,5,50,,Normal
2024-03-10,P004,Pompe Industrielle,Équipement,Unité,Entrée,14,50,5,50,ChimTech Maroc,Normal
2024-03-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-03-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,47,5,50,,Normal
2024-03-12,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,50,5,50,ChimTech Maroc,Normal
2024-03-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,50,5,50,,Normal
2024-03-13,P004,Pompe Industrielle,Équipement,Unité,Entrée,8,50,5,50,OCP Logistique,Normal
2024-03-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,49,5,50,,Normal
2024-03-14,P004,Pompe Industrielle,Équipement,Unité,Entrée,8,50,5,50,Maghreb Chimie,Normal
2024-03-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,50,5,50,,Normal
2024-03-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,46,5,50,,Normal
2024-03-16,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,50,5,50,ChimTech Maroc,Normal
2024-03-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-03-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,46,5,50,,Normal
2024-03-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,44,5,50,,Normal
2024-03-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,40,5,50,,Normal
2024-03-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,38,5,50,,Normal
2024-03-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,34,5,50,,Normal
2024-03-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,32,5,50,,Normal
2024-03-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,30,5,50,,Normal
2024-03-24,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,41,5,50,OCP Logistique,Normal
2024-03-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,39,5,50,,Normal
2024-03-25,P004,Pompe Industrielle,Équipement,Unité,Entrée,15,50,5,50,Maghreb Chimie,Normal
2024-03-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-03-26,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,50,5,50,Maghreb Chimie,Normal
2024-03-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-03-27,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,50,5,50,Atlas Équipements,Normal
2024-03-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-03-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,46,5,50,,Normal
2024-03-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,46,5,50,,Normal
2024-03-30,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,42,5,50,,Normal
2024-03-31,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,42,5,50,,Normal
2024-04-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,40,5,50,,Normal
2024-04-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,37,5,50,,Normal
2024-04-03,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,48,5,50,ChimTech Maroc,Normal
2024-04-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,48,5,50,,Normal
2024-04-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,48,5,50,,Normal
2024-04-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,47,5,50,,Normal
2024-04-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,47,5,50,,Normal
2024-04-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,47,5,50,,Normal
2024-04-08,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,50,5,50,Atlas Équipements,Normal
2024-04-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-04-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,47,5,50,,Normal
2024-04-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,43,5,50,,Normal
2024-04-11,P004,Pompe Industrielle,Équipement,Unité,Entrée,15,50,5,50,IndustroPro,Normal
2024-04-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-04-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,46,5,50,,Normal
2024-04-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,44,5,50,,Normal
2024-04-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,42,5,50,,Normal
2024-04-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,39,5,50,,Normal
2024-04-16,P004,Pompe Industrielle,Équipement,Unité,Entrée,4,43,5,50,OCP Logistique,Normal
2024-04-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,39,5,50,,Normal
2024-04-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,38,5,50,,Normal
2024-04-18,P004,Pompe Industrielle,Équipement,Unité,Entrée,9,47,5,50,ChimTech Maroc,Normal
2024-04-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,44,5,50,,Normal
2024-04-19,P004,Pompe Industrielle,Équipement,Unité,Entrée,4,48,5,50,IndustroPro,Normal
2024-04-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,48,5,50,,Normal
2024-04-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,44,5,50,,Normal
2024-04-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,41,5,50,,Normal
2024-04-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,41,5,50,,Normal
2024-04-23,P004,Pompe Industrielle,Équipement,Unité,Entrée,7,48,5,50,Atlas Équipements,Normal
2024-04-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,44,5,50,,Normal
2024-04-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,40,5,50,,Normal
2024-04-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,38,5,50,,Normal
2024-04-26,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,41,5,50,ChimTech Maroc,Normal
2024-04-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,38,5,50,,Normal
2024-04-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,35,5,50,,Normal
2024-04-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,31,5,50,,Normal
2024-04-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,29,5,50,,Normal
2024-04-30,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,27,5,50,,Normal
2024-05-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,25,5,50,,Normal
2024-05-02,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,28,5,50,OCP Logistique,Normal
2024-05-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,24,5,50,,Normal
2024-05-03,P004,Pompe Industrielle,Équipement,Unité,Entrée,13,37,5,50,Atlas Équipements,Normal
2024-05-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,34,5,50,,Normal
2024-05-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,33,5,50,,Normal
2024-05-05,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,45,5,50,Maghreb Chimie,Normal
2024-05-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,45,5,50,,Normal
2024-05-06,P004,Pompe Industrielle,Équipement,Unité,Entrée,4,49,5,50,IndustroPro,Normal
2024-05-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,46,5,50,,Normal
2024-05-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,44,5,50,,Normal
2024-05-08,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,50,5,50,Maghreb Chimie,Normal
2024-05-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-05-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,43,5,50,,Normal
2024-05-10,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,50,5,50,Maghreb Chimie,Normal
2024-05-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-05-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,44,5,50,,Normal
2024-05-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,41,5,50,,Normal
2024-05-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,41,5,50,,Normal
2024-05-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,38,5,50,,Normal
2024-05-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,36,5,50,,Normal
2024-05-16,P004,Pompe Industrielle,Équipement,Unité,Entrée,14,50,5,50,ChimTech Maroc,Normal
2024-05-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,50,5,50,,Normal
2024-05-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,49,5,50,,Normal
2024-05-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,49,5,50,,Normal
2024-05-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,49,5,50,,Normal
2024-05-20,P004,Pompe Industrielle,Équipement,Unité,Entrée,9,50,5,50,Maghreb Chimie,Normal
2024-05-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-05-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,43,5,50,,Normal
2024-05-22,P004,Pompe Industrielle,Équipement,Unité,Entrée,9,50,5,50,Atlas Équipements,Normal
2024-05-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-05-23,P004,Pompe Industrielle,Équipement,Unité,Entrée,7,50,5,50,OCP Logistique,Normal
2024-05-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-05-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,44,5,50,,Normal
2024-05-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,43,5,50,,Normal
2024-05-26,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,50,5,50,Maghreb Chimie,Normal
2024-05-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-05-27,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,50,5,50,ChimTech Maroc,Normal
2024-05-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,50,5,50,,Normal
2024-05-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-05-29,P004,Pompe Industrielle,Équipement,Unité,Entrée,2,49,5,50,Maghreb Chimie,Normal
2024-05-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,47,5,50,,Normal
2024-05-30,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,50,5,50,Atlas Équipements,Normal
2024-05-30,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-05-31,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,43,5,50,,Normal
2024-06-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,42,5,50,,Normal
2024-06-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,40,5,50,,Normal
2024-06-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,39,5,50,,Normal
2024-06-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,35,5,50,,Normal
2024-06-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,32,5,50,,Normal
2024-06-06,P004,Pompe Industrielle,Équipement,Unité,Entrée,9,41,5,50,IndustroPro,Normal
2024-06-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,40,5,50,,Normal
2024-06-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,39,5,50,,Normal
2024-06-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,36,5,50,,Normal
2024-06-09,P004,Pompe Industrielle,Équipement,Unité,Entrée,4,40,5,50,OCP Logistique,Normal
2024-06-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,38,5,50,,Normal
2024-06-10,P004,Pompe Industrielle,Équipement,Unité,Entrée,15,50,5,50,Maghreb Chimie,Normal
2024-06-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-06-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,43,5,50,,Normal
2024-06-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,39,5,50,,Normal
2024-06-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,39,5,50,,Normal
2024-06-14,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,42,5,50,Atlas Équipements,Normal
2024-06-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,39,5,50,,Normal
2024-06-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,38,5,50,,Normal
2024-06-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,37,5,50,,Normal
2024-06-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,37,5,50,,Normal
2024-06-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,34,5,50,,Normal
2024-06-19,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,46,5,50,Atlas Équipements,Normal
2024-06-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,44,5,50,,Normal
2024-06-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,40,5,50,,Normal
2024-06-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,38,5,50,,Normal
2024-06-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,35,5,50,,Normal
2024-06-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,33,5,50,,Normal
2024-06-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,31,5,50,,Normal
2024-06-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,28,5,50,,Normal
2024-06-26,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,38,5,50,Maghreb Chimie,Normal
2024-06-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,35,5,50,,Normal
2024-06-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,34,5,50,,Normal
2024-06-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,32,5,50,,Normal
2024-06-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,30,5,50,,Normal
2024-06-30,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,33,5,50,IndustroPro,Normal
2024-06-30,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,29,5,50,,Normal
2024-07-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,29,5,50,,Normal
2024-07-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,25,5,50,,Normal
2024-07-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,25,5,50,,Normal
2024-07-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,22,5,50,,Normal
2024-07-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,20,5,50,,Normal
2024-07-06,P004,Pompe Industrielle,Équipement,Unité,Entrée,14,34,5,50,ChimTech Maroc,Normal
2024-07-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,32,5,50,,Normal
2024-07-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,32,5,50,,Normal
2024-07-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,29,5,50,,Normal
2024-07-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,26,5,50,,Normal
2024-07-10,P004,Pompe Industrielle,Équipement,Unité,Entrée,8,34,5,50,Atlas Équipements,Normal
2024-07-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,33,5,50,,Normal
2024-07-11,P004,Pompe Industrielle,Équipement,Unité,Entrée,3,36,5,50,Maghreb Chimie,Normal
2024-07-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,32,5,50,,Normal
2024-07-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,28,5,50,,Normal
2024-07-13,P004,Pompe Industrielle,Équipement,Unité,Entrée,13,41,5,50,IndustroPro,Normal
2024-07-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,41,5,50,,Normal
2024-07-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,41,5,50,,Normal
2024-07-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,37,5,50,,Normal
2024-07-16,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,49,5,50,IndustroPro,Normal
2024-07-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,46,5,50,,Normal
2024-07-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,43,5,50,,Normal
2024-07-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,43,5,50,,Normal
2024-07-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,43,5,50,,Normal
2024-07-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,40,5,50,,Normal
2024-07-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,36,5,50,,Normal
2024-07-22,P004,Pompe Industrielle,Équipement,Unité,Entrée,14,50,5,50,Atlas Équipements,Normal
2024-07-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,46,5,50,,Normal
2024-07-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,42,5,50,,Normal
2024-07-24,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,50,5,50,IndustroPro,Normal
2024-07-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-07-25,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,46,5,50,,Normal
2024-07-26,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,42,5,50,,Normal
2024-07-27,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,38,5,50,,Normal
2024-07-28,P004,Pompe Industrielle,Équipement,Unité,Entrée,2,40,5,50,Atlas Équipements,Normal
2024-07-28,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,40,5,50,,Normal
2024-07-29,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,40,5,50,,Normal
2024-07-30,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,37,5,50,,Normal
2024-07-31,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,49,5,50,IndustroPro,Normal
2024-07-31,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,45,5,50,,Normal
2024-08-01,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,43,5,50,,Normal
2024-08-02,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,40,5,50,,Normal
2024-08-03,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,50,5,50,Atlas Équipements,Normal
2024-08-03,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,48,5,50,,Normal
2024-08-04,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,45,5,50,,Normal
2024-08-05,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,43,5,50,,Normal
2024-08-06,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,41,5,50,,Normal
2024-08-07,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,40,5,50,,Normal
2024-08-08,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,39,5,50,,Normal
2024-08-09,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,36,5,50,,Normal
2024-08-10,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,35,5,50,,Normal
2024-08-11,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,35,5,50,,Normal
2024-08-12,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,34,5,50,,Normal
2024-08-13,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,34,5,50,,Normal
2024-08-14,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,33,5,50,,Normal
2024-08-15,P004,Pompe Industrielle,Équipement,Unité,Entrée,12,45,5,50,ChimTech Maroc,Normal
2024-08-15,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,43,5,50,,Normal
2024-08-16,P004,Pompe Industrielle,Équipement,Unité,Entrée,11,50,5,50,IndustroPro,Normal
2024-08-16,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,49,5,50,,Normal
2024-08-17,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,46,5,50,,Normal
2024-08-18,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,45,5,50,,Normal
2024-08-19,P004,Pompe Industrielle,Équipement,Unité,Entrée,10,50,5,50,ChimTech Maroc,Normal
2024-08-19,P004,Pompe Industrielle,Équipement,Unité,Sortie,0,50,5,50,,Normal
2024-08-20,P004,Pompe Industrielle,Équipement,Unité,Entrée,5,50,5,50,IndustroPro,Normal
2024-08-20,P004,Pompe Industrielle,Équipement,Unité,Sortie,3,47,5,50,,Normal
2024-08-21,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,46,5,50,,Normal
2024-08-22,P004,Pompe Industrielle,Équipement,Unité,Sortie,2,44,5,50,,Normal
2024-08-23,P004,Pompe Industrielle,Équipement,Unité,Sortie,4,40,5,50,,Normal
2024-08-24,P004,Pompe Industrielle,Équipement,Unité,Entrée,13,50,5,50,ChimTech Maroc,Normal
2024-08-24,P004,Pompe Industrielle,Équipement,Unité,Sortie,1,49,5,50,,Normal
